seller_id,seller_name,seller_city,seller_state,seller_rating,registration_date,seller_status
SELL01299,Gole-Viswanathan,Mumbai,Andhra Pradesh,4.42,2024-10-21 06:35:59.565452,Banned
SELL01300,Shetty-Thakur,Pune,Maharashtra,2.8,2024-10-22 06:35:59.565452,Active
SELL01301,"Sarna, Saini and Salvi",Jaipur,Rajasthan,4.66,2024-10-23 06:35:59.565452,Inactive
SELL01302,"Bains, More and Gour",Chennai,Delhi,1.2,2024-10-24 06:35:59.565452,Active
SELL01303,Dani-Kamdar,Surat,Rajasthan,4.56,2024-10-25 06:35:59.565452,Active
SELL01304,"Devan, Wagle and Dara",Jaipur,Bihar,3.89,2024-10-26 06:35:59.565452,Banned
SELL01305,Dhillon Ltd,Nagpur,West Bengal,3.44,2024-10-27 06:35:59.565452,Active
SELL01306,Saraf Inc,Ahmedabad,West Bengal,2.43,2024-10-28 06:35:59.565452,Inactive
SELL01307,"Tella, Bhatia and Bava",Visakhapatnam,Bihar,2.77,2024-10-29 06:35:59.565452,Inactive
SELL01308,"Sandal, Tella and Sibal",Hyderabad,Haryana,3.73,2024-10-30 06:35:59.565452,Inactive
SELL01309,Bose Inc,Ahmedabad,Madhya Pradesh,2.15,2024-10-31 06:35:59.565452,Active
SELL01310,Prashad-Pingle,Chennai,Delhi,,2024-11-01 06:35:59.565452,Active
SELL01311,Parikh LLC,Chandigarh,West Bengal,2.85,2024-11-02 06:35:59.565452,Active
SELL01312,"Mallick, Mishra and Barman",Chennai,Gujarat,2.93,2024-11-03 06:35:59.565452,Active
SELL01313,"Raju, Mitra and Grover",Mumbai,Bihar,1.42,2024-11-04 06:35:59.565452,Inactive
SELL01314,Khare Group,Bengaluru,Madhya Pradesh,4.06,2024-11-05 06:35:59.565452,Active
SELL01315,Loyal-Mani,Delhi,Rajasthan,1.38,2024-11-06 06:35:59.565452,Inactive
SELL01316,Prabhu-Sama,Kolkata,Maharashtra,3.25,2024-11-07 06:35:59.565452,Banned
SELL01317,Shroff PLC,Patna,Maharashtra,1.23,2024-11-08 06:35:59.565452,Active
SELL01318,Dey PLC,Jaipur,Bihar,3.52,2024-11-09 06:35:59.565452,Inactive
SELL01319,Agate-Thakur,Chennai,Kerala,4.43,2024-11-10 06:35:59.565452,Banned
SELL01320,"Om, Bala and Sur",Surat,Madhya Pradesh,1.53,2024-11-11 06:35:59.565452,Active
SELL01321,"Golla, Kapadia and Parsa",Jaipur,Uttar Pradesh,,2024-11-12 06:35:59.565452,Banned
SELL01322,"Sarkar, Mitter and Nagy",Delhi,Karnataka,3.9,2024-11-13 06:35:59.565452,Active
SELL01323,"Tandon, Suri and Kala",Visakhapatnam,Bihar,2.48,2024-11-14 06:35:59.565452,Banned
SELL01324,Patel-Chakraborty,Kolkata,Haryana,1.76,2024-11-15 06:35:59.565452,Inactive
SELL01325,Gera Group,Visakhapatnam,Punjab,3.5,2024-11-16 06:35:59.565452,Banned
SELL01326,Ram Group,Bengaluru,Punjab,4.14,2024-11-17 06:35:59.565452,Active
SELL01327,"Kapoor, Swaminathan and Oommen",Chennai,Haryana,2.03,2024-11-18 06:35:59.565452,Banned
SELL01328,"Dutt, Ahuja and Balakrishnan",Noida,Tamil Nadu,4.37,2024-11-19 06:35:59.565452,Banned
SELL01329,Suresh-Sawhney,Visakhapatnam,Madhya Pradesh,4.39,2024-11-20 06:35:59.565452,Active
SELL01330,Tandon Inc,Delhi,Punjab,1.52,2024-11-21 06:35:59.565452,Banned
SELL01331,Memon-Pandya,Delhi,Andhra Pradesh,3.95,2024-11-22 06:35:59.565452,Inactive
SELL01332,"Dar, Nagar and Vasa",Indore,Karnataka,4.33,2024-11-23 06:35:59.565452,Active
SELL01333,Kannan Group,Visakhapatnam,Madhya Pradesh,2.29,2024-11-24 06:35:59.565452,Banned
SELL01334,Pal Group,Patna,Odisha,4.13,2024-11-25 06:35:59.565452,Active
SELL01335,Dutta LLC,Mumbai,Gujarat,4.27,2024-11-26 06:35:59.565452,Inactive
SELL01336,Sur-Nayak,Bhopal,West Bengal,4.65,2024-11-27 06:35:59.565452,Active
SELL01337,Dave-Uppal,Jaipur,Telangana,3.14,2024-11-28 06:35:59.565452,Inactive
SELL01338,Dalal-Vasa,Kolkata,Uttar Pradesh,2.12,2024-11-29 06:35:59.565452,Banned
SELL01339,"Dhar, Dubey and Narayan",Delhi,Telangana,4.57,2024-11-30 06:35:59.565452,Banned
SELL01340,Karpe Inc,Nagpur,Andhra Pradesh,4.2,2024-12-01 06:35:59.565452,Active
SELL01341,"Gola, Dugar and Wadhwa",Mumbai,Telangana,1.0,2024-12-02 06:35:59.565452,Banned
SELL01342,Bala-Tank,Chennai,Gujarat,4.0,2024-12-03 06:35:59.565452,Inactive
SELL01343,Bora-Sagar,Visakhapatnam,Gujarat,1.29,2024-12-04 06:35:59.565452,Inactive
SELL01344,Mody Inc,Noida,Karnataka,3.31,2024-12-05 06:35:59.565452,Inactive
SELL01345,"Prabhu, Tiwari and Talwar",Patna,Madhya Pradesh,,2024-12-06 06:35:59.565452,Active
SELL01346,Bedi Inc,Noida,Gujarat,4.59,2024-12-07 06:35:59.565452,Active
SELL01347,Rout PLC,Nagpur,Madhya Pradesh,1.09,2024-12-08 06:35:59.565452,Inactive
SELL01348,Wason-Deo,Kolkata,Rajasthan,4.07,2024-12-09 06:35:59.565452,Active
SELL01349,"Buch, Palan and Bhatnagar",Bengaluru,Uttar Pradesh,1.13,2024-12-10 06:35:59.565452,Inactive
SELL01350,Vala-Mani,Ahmedabad,Madhya Pradesh,4.58,2024-12-11 06:35:59.565452,Active
SELL01351,Upadhyay-Nagy,Patna,Delhi,2.61,2024-12-12 06:35:59.565452,Active
SELL01352,"Balasubramanian, Nayak and Narain",Lucknow,West Bengal,4.68,2024-12-13 06:35:59.565452,Active
SELL01353,"Mohan, Magar and Shere",Visakhapatnam,Delhi,,2024-12-14 06:35:59.565452,Active
SELL01354,"Wadhwa, Sane and Gala",Jaipur,Bihar,2.67,2024-12-15 06:35:59.565452,Inactive
SELL01355,Basu-Aggarwal,Chennai,Rajasthan,2.28,2024-12-16 06:35:59.565452,Active
SELL01356,Atwal-Kala,Noida,Kerala,3.53,2024-12-17 06:35:59.565452,Active
SELL01357,Dash-Jhaveri,Bhopal,West Bengal,3.19,2024-12-18 06:35:59.565452,Banned
SELL01358,Prabhu PLC,Ahmedabad,Punjab,4.09,2024-12-19 06:35:59.565452,Active
SELL01359,Patla-Agarwal,Delhi,Delhi,3.51,2024-12-20 06:35:59.565452,Active
SELL01360,"Chaudhari, Panchal and Kapadia",Surat,Odisha,3.75,2024-12-21 06:35:59.565452,Banned
SELL01361,"Kara, Saxena and Varghese",Delhi,Tamil Nadu,2.68,2024-12-22 06:35:59.565452,Banned
SELL01362,"De, Chakraborty and Thaman",Jaipur,Tamil Nadu,2.26,2024-12-23 06:35:59.565452,Active
SELL01363,Kaur-Nair,Kochi,Tamil Nadu,2.33,2024-12-24 06:35:59.565452,Inactive
SELL01364,"Khosla, Amble and Jaggi",Chandigarh,West Bengal,3.16,2024-12-25 06:35:59.565452,Active
SELL01365,Shanker-Borah,Chandigarh,Karnataka,4.16,2024-12-26 06:35:59.565452,Banned
SELL01366,"Nadkarni, Ganguly and Kannan",Visakhapatnam,Andhra Pradesh,4.19,2024-12-27 06:35:59.565452,Banned
SELL01367,Bali and Sons,Jaipur,Andhra Pradesh,,2024-12-28 06:35:59.565452,Banned
SELL01368,Thakkar-Gala,Noida,Uttar Pradesh,3.66,2024-12-29 06:35:59.565452,Inactive
SELL01369,Chokshi PLC,Lucknow,Uttar Pradesh,4.98,2024-12-30 06:35:59.565452,Inactive
SELL01370,"Chand, Kala and Prabhakar",Jaipur,Tamil Nadu,3.62,2024-12-31 06:35:59.565452,Banned
SELL01371,Divan LLC,Nagpur,Uttar Pradesh,4.24,2025-01-01 06:35:59.565452,Banned
SELL01372,Goel LLC,Nagpur,West Bengal,4.41,2025-01-02 06:35:59.565452,Banned
SELL01373,"Tella, Bhalla and Garg",Indore,Punjab,3.8,2025-01-03 06:35:59.565452,Banned
SELL01374,Rattan LLC,Mumbai,West Bengal,3.88,2025-01-04 06:35:59.565452,Banned
SELL01375,Karpe and Sons,Indore,Kerala,2.3,2025-01-05 06:35:59.565452,Banned
SELL01376,Sridhar-Sandal,Chennai,Tamil Nadu,10.0,2025-01-06 06:35:59.565452,Inactive
SELL01377,Zacharia-Singhal,Mumbai,Kerala,4.59,2025-01-07 06:35:59.565452,Banned
SELL01378,Chanda PLC,Indore,Uttar Pradesh,1.13,2025-01-08 06:35:59.565452,Inactive
SELL01379,Chadha Inc,Mumbai,Haryana,1.6,2025-01-09 06:35:59.565452,Banned
SELL01380,"Samra, Saxena and Reddy",Chennai,Andhra Pradesh,3.86,2025-01-10 06:35:59.565452,Active
SELL01381,"Parekh, Maharaj and Narain",Nagpur,Andhra Pradesh,4.46,2025-01-11 06:35:59.565452,Inactive
SELL01382,Gill LLC,Nagpur,Maharashtra,4.9,2025-01-12 06:35:59.565452,Banned
SELL01383,Sanghvi-Baria,Bengaluru,Delhi,3.09,2025-01-13 06:35:59.565452,Banned
SELL01384,"Kalla, Buch and Chadha",Patna,West Bengal,1.83,2025-01-14 06:35:59.565452,Banned
SELL01385,"Bajwa, Edwin and Bhardwaj",Hyderabad,West Bengal,4.0,2025-01-15 06:35:59.565452,Inactive
SELL01386,Mutti-Samra,Chennai,Karnataka,1.09,2025-01-16 06:35:59.565452,Banned
SELL01387,Vig and Sons,Ahmedabad,Kerala,1.25,2025-01-17 06:35:59.565452,Inactive
SELL01388,Sibal and Sons,Ahmedabad,Gujarat,4.93,2025-01-18 06:35:59.565452,Active
SELL01389,Balakrishnan-Bains,Nagpur,Gujarat,4.33,2025-01-19 06:35:59.565452,Inactive
SELL01390,"Dugal, Lad and Jain",Kochi,Telangana,1.08,2025-01-20 06:35:59.565452,Inactive
SELL01391,"Dasgupta, Dhillon and Butala",Nagpur,Andhra Pradesh,1.91,2025-01-21 06:35:59.565452,Banned
SELL01392,Kala and Sons,Nagpur,Uttar Pradesh,4.69,2025-01-22 06:35:59.565452,Banned
SELL01393,Tella and Sons,Indore,Punjab,4.29,2025-01-23 06:35:59.565452,Active
SELL01394,Sule LLC,Hyderabad,Telangana,4.19,2025-01-24 06:35:59.565452,Inactive
SELL01395,Memon and Sons,Surat,Rajasthan,1.21,2025-01-25 06:35:59.565452,Inactive
SELL01396,"Kurian, Behl and Tella",Delhi,Punjab,2.05,2025-01-26 06:35:59.565452,Banned
SELL01397,"Mander, Doctor and Kari",Delhi,Telangana,3.96,2025-01-27 06:35:59.565452,Inactive
SELL01398,"Walia, Sekhon and Goda",Lucknow,Maharashtra,3.98,2025-01-28 06:35:59.565452,Active
SELL01399,Bahri Ltd,Patna,Punjab,4.94,2025-01-29 06:35:59.565452,Active
SELL01400,Kohli Group,Noida,Punjab,2.47,2025-01-30 06:35:59.565452,Inactive
SELL01401,Vohra PLC,Delhi,Delhi,3.26,2025-01-31 06:35:59.565452,Active
SELL01402,Din Inc,Kochi,Bihar,3.1,2025-02-01 06:35:59.565452,Active
SELL01403,"Bawa, Bhakta and Chaudhuri",Lucknow,Telangana,3.8,2025-02-02 06:35:59.565452,Banned
SELL01404,Bath and Sons,Indore,Odisha,,2025-02-03 06:35:59.565452,Banned
SELL01405,Mani-Chander,Bhopal,Bihar,2.86,2025-02-04 06:35:59.565452,Active
SELL01406,Saha-Bala,Pune,Rajasthan,4.74,2025-02-05 06:35:59.565452,Inactive
SELL01407,Bawa PLC,Noida,Uttar Pradesh,1.54,2025-02-06 06:35:59.565452,Banned
SELL01408,Dhar-Hora,Kochi,Madhya Pradesh,2.05,2025-02-07 06:35:59.565452,Active
SELL01409,Garg-Agate,Noida,Punjab,2.54,2025-02-08 06:35:59.565452,Banned
SELL01410,Kashyap LLC,Jaipur,Madhya Pradesh,4.18,2025-02-09 06:35:59.565452,Banned
SELL01411,Dayal LLC,Bhopal,Bihar,1.98,2025-02-10 06:35:59.565452,Banned
SELL01412,Shukla and Sons,Vadodara,Kerala,-1.0,2025-02-11 06:35:59.565452,Active
SELL01413,Dixit LLC,Pune,Telangana,2.28,2025-02-12 06:35:59.565452,Inactive
SELL01414,Din Group,Kolkata,Delhi,1.82,2025-02-13 06:35:59.565452,Banned
SELL01415,"Dey, Soman and Rajagopal",Patna,Tamil Nadu,2.31,2025-02-14 06:35:59.565452,Active
SELL01416,Ben-Sharaf,Visakhapatnam,Gujarat,4.09,2025-02-15 06:35:59.565452,Banned
SELL01417,"Pandit, Sampath and Solanki",Kochi,Madhya Pradesh,3.16,2025-02-16 06:35:59.565452,Banned
SELL01418,Pingle LLC,Indore,Telangana,1.93,2025-02-17 06:35:59.565452,Inactive
SELL01419,"Shetty, Kalla and Mistry",Hyderabad,Haryana,2.22,2025-02-18 06:35:59.565452,Active
SELL01420,"Dara, Lad and Sankaran",Noida,Delhi,1.66,2025-02-19 06:35:59.565452,Banned
SELL01421,Halder LLC,Delhi,Bihar,3.99,2025-02-20 06:35:59.565452,Banned
SELL01422,"Baral, Varkey and Minhas",Patna,Telangana,3.92,2025-02-21 06:35:59.565452,Banned
SELL01423,"Nagarajan, Madan and Kant",Kochi,Madhya Pradesh,4.48,2025-02-22 06:35:59.565452,Banned
SELL01424,"Raj, Choudhary and Ratta",Chandigarh,Delhi,,2025-02-23 06:35:59.565452,Banned
SELL01425,"Subramanian, Chand and Bhandari",Mumbai,Punjab,5.0,2025-02-24 06:35:59.565452,Active
SELL01426,Dixit-Sama,Delhi,Delhi,4.54,2025-02-25 06:35:59.565452,Active
SELL01427,Wason-Vasa,Chennai,Kerala,1.42,2025-02-26 06:35:59.565452,Active
SELL01428,Sangha-Thaker,Pune,West Bengal,3.6,2025-02-27 06:35:59.565452,Active
SELL01429,Kumer-Hegde,Delhi,Bihar,3.44,2025-02-28 06:35:59.565452,Inactive
SELL01430,Narula Ltd,Mumbai,Uttar Pradesh,4.54,2025-03-01 06:35:59.565452,Banned
SELL01431,Pandey-Majumdar,Bhopal,West Bengal,1.52,2025-03-02 06:35:59.565452,Inactive
SELL01432,"Pai, Gala and Kala",Surat,West Bengal,2.36,2025-03-03 06:35:59.565452,Active
SELL01433,"Parsa, Tank and Pillay",Surat,Karnataka,4.98,2025-03-04 06:35:59.565452,Active
SELL01434,"Ramanathan, Setty and Palla",Ahmedabad,Kerala,1.67,2025-03-05 06:35:59.565452,Active
SELL01435,Bobal and Sons,Visakhapatnam,Karnataka,3.62,2025-03-06 06:35:59.565452,Inactive
SELL01436,"Magar, Modi and Upadhyay",Bengaluru,Telangana,3.88,2025-03-07 06:35:59.565452,Inactive
SELL01437,Chadha Group,Indore,Madhya Pradesh,3.92,2025-03-08 06:35:59.565452,Banned
SELL01438,"Srivastava, Pathak and Thaker",Jaipur,Maharashtra,4.93,2025-03-09 06:35:59.565452,Banned
SELL01439,"Manne, Wali and Thaman",Kochi,Gujarat,2.49,2025-03-10 06:35:59.565452,Active
SELL01440,"Prabhakar, Bhatia and Jaggi",Jaipur,Madhya Pradesh,1.27,2025-03-11 06:35:59.565452,Banned
SELL01441,"Chaudhry, Nadig and Char",Mumbai,Telangana,1.61,2025-03-12 06:35:59.565452,Banned
SELL01442,Sahota and Sons,Hyderabad,Madhya Pradesh,1.17,2025-03-13 06:35:59.565452,Banned
SELL01443,"Chokshi, Choudhry and Swamy",Indore,Uttar Pradesh,1.29,2025-03-14 06:35:59.565452,Active
SELL01444,"Mishra, Bobal and Bal",Surat,Karnataka,1.7,2025-03-15 06:35:59.565452,Inactive
SELL01445,Sama and Sons,Patna,Tamil Nadu,1.81,2025-03-16 06:35:59.565452,Inactive
SELL01446,"Nayak, Gopal and Prabhakar",Visakhapatnam,Gujarat,3.24,2025-03-17 06:35:59.565452,Banned
SELL01447,Dalal-Vig,Chennai,Haryana,2.52,2025-03-18 06:35:59.565452,Active
SELL01448,"Krish, Soni and Goda",Hyderabad,Telangana,2.34,2025-03-19 06:35:59.565452,Inactive
SELL01449,Mand-Mander,Lucknow,Bihar,2.66,2025-03-20 06:35:59.565452,Active
SELL01450,"Jhaveri, Vala and Bera",Vadodara,Gujarat,3.72,2025-03-21 06:35:59.565452,Active
SELL01451,Tak-Kade,Kolkata,Punjab,3.44,2025-03-22 06:35:59.565452,Inactive
SELL01452,Dhawan and Sons,Chennai,Andhra Pradesh,3.64,2025-03-23 06:35:59.565452,Inactive
SELL01453,"Dhar, Sandhu and Chandran",Mumbai,Madhya Pradesh,3.13,2025-03-24 06:35:59.565452,Inactive
SELL01454,Sethi-Bajaj,Ahmedabad,Gujarat,4.01,2025-03-25 06:35:59.565452,Banned
SELL01455,"Wable, Bajaj and Grewal",Bhopal,Haryana,1.53,2025-03-26 06:35:59.565452,Inactive
SELL01456,Som-Bhasin,Nagpur,Maharashtra,4.02,2025-03-27 06:35:59.565452,Active
SELL01457,Khatri-Naik,Noida,Karnataka,1.63,2025-03-28 06:35:59.565452,Banned
SELL01458,"Mann, Karnik and Contractor",Surat,Odisha,3.48,2025-03-29 06:35:59.565452,Active
SELL01459,Sant-Bhat,Jaipur,Odisha,4.62,2025-03-30 06:35:59.565452,Active
SELL01460,Nagy-Handa,Surat,Madhya Pradesh,3.35,2025-03-31 06:35:59.565452,Banned
SELL01461,"Sunder, Lala and Bhatt",Surat,Delhi,3.86,2025-04-01 06:35:59.565452,Active
SELL01462,Mukherjee-Brar,Hyderabad,Andhra Pradesh,2.5,2025-04-02 06:35:59.565452,Active
SELL01463,"Dugar, Sani and Misra",Delhi,Andhra Pradesh,2.76,2025-04-03 06:35:59.565452,Inactive
SELL01464,Venkatesh-Kar,Pune,Karnataka,3.3,2025-04-04 06:35:59.565452,Banned
SELL01465,Barad-Khatri,Indore,Haryana,1.08,2025-04-05 06:35:59.565452,Banned
SELL01466,Solanki Inc,Jaipur,Tamil Nadu,2.57,2025-04-06 06:35:59.565452,Active
SELL01467,Ghose and Sons,Nagpur,Tamil Nadu,3.39,2025-04-07 06:35:59.565452,Banned
SELL01468,Peri Ltd,Bhopal,Madhya Pradesh,2.69,2025-04-08 06:35:59.565452,Banned
SELL01469,Ramanathan-Agarwal,Vadodara,Karnataka,4.19,2025-04-09 06:35:59.565452,Banned
SELL01470,Aggarwal LLC,Surat,Maharashtra,3.62,2025-04-10 06:35:59.565452,Active
SELL01471,Ahluwalia-Ratti,Lucknow,Madhya Pradesh,2.03,2025-04-11 06:35:59.565452,Banned
SELL01472,"Jhaveri, Dora and Sekhon",Chennai,West Bengal,3.86,2025-04-12 06:35:59.565452,Inactive
SELL01473,Dugar PLC,Noida,Kerala,3.91,2025-04-13 06:35:59.565452,Banned
SELL01474,"Panchal, Patla and Sidhu",Lucknow,Uttar Pradesh,4.39,2025-04-14 06:35:59.565452,Active
SELL01475,Samra-Tank,Chandigarh,Haryana,1.38,2025-04-15 06:35:59.565452,Active
SELL01476,Nagi-Mane,Mumbai,Gujarat,3.91,2025-04-16 06:35:59.565452,Inactive
SELL01477,Das and Sons,Bhopal,Uttar Pradesh,2.25,2025-04-17 06:35:59.565452,Banned
SELL01478,"Kurian, Chakrabarti and Palla",Surat,Karnataka,2.26,2025-04-18 06:35:59.565452,Banned
SELL01479,"Ramanathan, Kapur and Kapur",Chennai,Punjab,3.28,2025-04-19 06:35:59.565452,Active
SELL01480,"Devan, Bhatia and Ramachandran",Kochi,Uttar Pradesh,1.07,2025-04-20 06:35:59.565452,Inactive
SELL01481,Tiwari-Vig,Pune,Andhra Pradesh,4.51,2025-04-21 06:35:59.565452,Inactive
SELL01482,Garde-Rout,Nagpur,Haryana,1.34,2025-04-22 06:35:59.565452,Banned
SELL01483,Sarin LLC,Chandigarh,Telangana,3.06,2025-04-23 06:35:59.565452,Banned
SELL01484,"Thaman, Pingle and Tiwari",Jaipur,Uttar Pradesh,4.12,2025-04-24 06:35:59.565452,Inactive
SELL01485,Doshi-Wadhwa,Chandigarh,West Bengal,4.44,2025-04-25 06:35:59.565452,Inactive
SELL01486,"Sehgal, Modi and Dada",Mumbai,Bihar,3.33,2025-04-26 06:35:59.565452,Inactive
SELL01487,Bhatia-Kulkarni,Chennai,Uttar Pradesh,3.0,2025-04-27 06:35:59.565452,Banned
SELL01488,Baral PLC,Jaipur,Delhi,1.54,2025-04-28 06:35:59.565452,Inactive
SELL01489,"Thakur, Kaul and Boase",Kochi,Delhi,2.67,2025-04-29 06:35:59.565452,Active
SELL01490,"Bawa, Dyal and Suri",Surat,Telangana,3.61,2025-04-30 06:35:59.565452,Banned
SELL01491,Pathak-Chaudhuri,Mumbai,Odisha,3.6,2025-05-01 06:35:59.565452,Inactive
SELL01492,"Subramanian, Bajwa and Dani",Surat,Haryana,4.51,2025-05-02 06:35:59.565452,Banned
SELL01493,Munshi Ltd,Vadodara,Kerala,1.22,2025-05-03 06:35:59.565452,Active
SELL01494,"Sama, Ghosh and Padmanabhan",Hyderabad,Rajasthan,,2025-05-04 06:35:59.565452,Banned
SELL01495,"Tandon, Dhawan and Nair",Nagpur,Maharashtra,2.1,2025-05-05 06:35:59.565452,Inactive
SELL01496,Devi Ltd,Bhopal,Haryana,1.69,2025-05-06 06:35:59.565452,Banned
SELL01497,"Lata, Agate and Char",Patna,Madhya Pradesh,2.99,2025-05-07 06:35:59.565452,Active
SELL01498,"Bhatt, Sekhon and Gala",Chandigarh,Telangana,1.24,2025-05-08 06:35:59.565452,Banned
SELL01499,Ghosh-Mallick,Visakhapatnam,Karnataka,1.63,2025-05-09 06:35:59.565452,Active
SELL01500,Saini-Dash,Hyderabad,Madhya Pradesh,3.55,2025-05-10 06:35:59.565452,Banned
SELL01501,"Ganguly, Kuruvilla and Prakash",Chandigarh,Delhi,4.82,2025-05-11 06:35:59.565452,Inactive
SELL01502,"Batta, Trivedi and Bahl",Surat,West Bengal,3.04,2025-05-12 06:35:59.565452,Banned
SELL01503,Kumar-Sawhney,Hyderabad,Andhra Pradesh,4.32,2025-05-13 06:35:59.565452,Banned
SELL01504,"Divan, Uppal and Walia",Mumbai,Gujarat,,2025-05-14 06:35:59.565452,Inactive
SELL01505,Borah-Vaidya,Mumbai,Bihar,3.79,2025-05-15 06:35:59.565452,Active
SELL01506,"Sane, Sachar and Subramaniam",Noida,Haryana,3.93,2025-05-16 06:35:59.565452,Active
SELL01507,Dave-Ramesh,Chennai,Karnataka,1.72,2025-05-17 06:35:59.565452,Active
SELL01508,Raju-Sathe,Vadodara,Bihar,1.42,2025-05-18 06:35:59.565452,Active
SELL01509,Ray-Swaminathan,Mumbai,Punjab,1.59,2025-05-19 06:35:59.565452,Banned
SELL01510,Sarkar-Babu,Lucknow,Delhi,4.49,2025-05-20 06:35:59.565452,Banned
SELL01511,"Devan, Aggarwal and Pillai",Bengaluru,West Bengal,4.49,2025-05-21 06:35:59.565452,Inactive
SELL01512,Sem Ltd,Hyderabad,Delhi,3.35,2025-05-22 06:35:59.565452,Inactive
SELL01513,Seth Group,Kolkata,Maharashtra,4.54,2025-05-23 06:35:59.565452,Active
SELL01514,"Randhawa, Patla and Mohanty",Jaipur,Madhya Pradesh,2.67,2025-05-24 06:35:59.565452,Active
SELL01515,Sundaram-Keer,Ahmedabad,Odisha,3.72,2025-05-25 06:35:59.565452,Inactive
SELL01516,"Lal, Palla and Mukherjee",Vadodara,Gujarat,3.04,2025-05-26 06:35:59.565452,Active
SELL01517,"Bajwa, More and Muni",Pune,Maharashtra,2.17,2025-05-27 06:35:59.565452,Inactive
SELL01518,Ghose and Sons,Chandigarh,Punjab,2.91,2025-05-28 06:35:59.565452,Active
SELL01519,Venkatesh Ltd,Pune,West Bengal,3.67,2025-05-29 06:35:59.565452,Active
SELL01520,Chopra Group,Nagpur,Tamil Nadu,4.83,2025-05-30 06:35:59.565452,Banned
SELL01521,Chowdhury-Lalla,Ahmedabad,Gujarat,4.38,2025-05-31 06:35:59.565452,Inactive
SELL01522,Mannan-Barad,Pune,Andhra Pradesh,3.2,2025-06-01 06:35:59.565452,Banned
SELL01523,"Jayaraman, Dewan and Reddy",Indore,Telangana,4.69,2025-06-02 06:35:59.565452,Inactive
SELL01524,"Chana, Bhardwaj and Kanda",Chennai,Rajasthan,3.41,2025-06-03 06:35:59.565452,Banned
SELL01525,Lata-Bumb,Pune,Telangana,1.97,2025-06-04 06:35:59.565452,Active
SELL01526,"Aurora, Mohan and Sama",Jaipur,West Bengal,2.47,2025-06-05 06:35:59.565452,Banned
SELL01527,"Kata, Dugal and Pathak",Patna,Odisha,1.84,2025-06-06 06:35:59.565452,Banned
SELL01528,Chaudhry-Samra,Indore,Delhi,1.64,2025-06-07 06:35:59.565452,Inactive
SELL01529,Bora Inc,Bhopal,Tamil Nadu,3.44,2025-06-08 06:35:59.565452,Banned
SELL01530,Butala-Biswas,Bhopal,Haryana,3.19,2025-06-09 06:35:59.565452,Banned
SELL01531,Chanda-Dhillon,Pune,Punjab,,2025-06-10 06:35:59.565452,Banned
SELL01532,Gaba PLC,Kochi,Telangana,2.92,2025-06-11 06:35:59.565452,Active
SELL01533,"Doshi, Naidu and Lala",Patna,Telangana,4.27,2025-06-12 06:35:59.565452,Banned
SELL01534,Kothari PLC,Hyderabad,Odisha,1.75,2025-06-13 06:35:59.565452,Banned
SELL01535,"Prashad, Natarajan and Gade",Hyderabad,Haryana,10.0,2025-06-14 06:35:59.565452,Inactive
SELL01536,Mannan-Pathak,Mumbai,Rajasthan,1.88,2025-06-15 06:35:59.565452,Banned
SELL01537,Rege LLC,Mumbai,Bihar,4.67,2025-06-16 06:35:59.565452,Banned
SELL01538,"Mitter, Borra and Sampath",Kolkata,Punjab,3.32,2025-06-17 06:35:59.565452,Inactive
SELL01539,Rajagopal Group,Pune,Rajasthan,1.89,2025-06-18 06:35:59.565452,Inactive
SELL01540,Chad-Kulkarni,Indore,Delhi,2.93,2025-06-19 06:35:59.565452,Banned
SELL01541,Karan-Grover,Noida,Delhi,4.82,2025-06-20 06:35:59.565452,Inactive
SELL01542,Sekhon PLC,Patna,Odisha,2.55,2025-06-21 06:35:59.565452,Inactive
SELL01543,Mander-Wali,Mumbai,Haryana,2.38,2025-06-22 06:35:59.565452,Active
SELL01544,Deshmukh and Sons,Bhopal,Kerala,3.51,2025-06-23 06:35:59.565452,Inactive
SELL01545,Kadakia Inc,Visakhapatnam,Odisha,3.45,2025-06-24 06:35:59.565452,Banned
SELL01546,"Bhatti, Cherian and Gulati",Kolkata,Odisha,4.4,2025-06-25 06:35:59.565452,Active
SELL01547,"Ram, Bhagat and Hora",Chandigarh,Telangana,4.52,2025-06-26 06:35:59.565452,Inactive
SELL01548,Prasad Ltd,Chandigarh,Haryana,3.32,2025-06-27 06:35:59.565452,Active
SELL01549,Nagy-Chad,Mumbai,Rajasthan,1.85,2025-06-28 06:35:59.565452,Inactive
SELL01550,Sagar Ltd,Kolkata,Maharashtra,4.92,2025-06-29 06:35:59.565452,Active
SELL01551,Basak-Khurana,Mumbai,Kerala,2.83,2025-06-30 06:35:59.565452,Inactive
SELL01552,Varghese-Sant,Ahmedabad,Telangana,4.68,2025-07-01 06:35:59.565452,Banned
SELL01553,Doctor-Contractor,Mumbai,West Bengal,3.31,2025-07-02 06:35:59.565452,Active
SELL01554,Rajan Group,Bhopal,Punjab,4.18,2025-07-03 06:35:59.565452,Active
SELL01555,Koshy Inc,Delhi,Telangana,4.59,2025-07-04 06:35:59.565452,Inactive
SELL01556,Ghose-Basak,Delhi,Haryana,1.77,2025-07-05 06:35:59.565452,Active
SELL01557,"Buch, Tella and Ray",Visakhapatnam,Bihar,3.98,2025-07-06 06:35:59.565452,Active
SELL01558,"Vasa, Deol and Natt",Delhi,Maharashtra,1.46,2025-07-07 06:35:59.565452,Inactive
