product_id,product_name,category,sub_category,brand,unit_cost,list_price,stock_quantity,product_status
PROD0002517,accusamus ipsum,Beauty,Haircare,Xiaomi,3711.33,8501.4,286,Discontinued
PROD0002518,dignissimos repellendus,Beauty,Haircare,,190.4,9487.05,1554,Discontinued
PROD0002519,veritatis ad,Sports,Apparel,Generic,896.38,604.8,2787,Inactive
PROD0002520,voluptatem et,Home & Kitchen,Cookware,LG,1141.77,-100.0,2471,Active
PROD0002521,praesentium beatae,Grocery,Fruits,,4591.32,7470.79,2026,Inactive
PROD0002522,voluptate similique,Electronics,Laptops,Sony,800.35,8550.92,1177,Inactive
PROD0002523,possimus aliquid,Electronics,Tablets,,681.98,3208.99,1473,Active
PROD0002524,eum ad,Home & Kitchen,Decor,Generic,2357.98,5535.17,3077,Active
PROD0002525,atque delectus,Electronics,Laptops,Apple,3155.24,7008.34,2299,Active
PROD0002526,officiis corporis,Home & Kitchen,Appliances,Generic,1262.76,2985.76,2069,Discontinued
PROD0002527,explicabo vel,Grocery,Dairy,Sony,232.22,183.4,4484,Inactive
PROD0002528,odio nihil,Grocery,Fruits,Generic,4584.48,8557.91,1629,Inactive
PROD0002529,saepe dolore,Grocery,Vegetables,Apple,2712.08,9674.12,3384,Active
PROD0002530,ab cupiditate,Fashion,Kids,,2197.39,9789.2,2056,Inactive
PROD0002531,voluptatum nemo,Sports,Apparel,Samsung,295.28,2444.9,915,Active
PROD0002532,quae autem,Grocery,Vegetables,LG,359.25,4141.79,1694,Inactive
PROD0002533,ex magni,Beauty,Haircare,Xiaomi,3266.16,576.7,3459,Discontinued
PROD0002534,nemo nesciunt,Home & Kitchen,Cookware,OnePlus,353.51,8555.74,1286,Inactive
PROD0002535,dolores explicabo,Sports,Equipment,Xiaomi,289.13,999999.0,3865,Active
PROD0002536,quo ipsam,Electronics,Laptops,Xiaomi,128.47,2666.95,4435,Active
PROD0002537,commodi officiis,Electronics,Laptops,Generic,4092.93,1521.8,3297,Active
PROD0002538,reiciendis optio,Electronics,Laptops,Generic,1069.22,3831.23,140,Active
PROD0002539,sint dolorem,Home & Kitchen,Furniture,Samsung,3143.19,7669.32,3554,Discontinued
PROD0002540,voluptatum illo,Sports,Footwear,Sony,2396.19,2449.2,2349,Inactive
PROD0002541,aliquid impedit,Grocery,Dairy,Sony,2346.25,8501.93,2950,Inactive
PROD0002542,consequatur est,Electronics,Accessories,Xiaomi,4040.59,8686.1,2168,Active
PROD0002543,iusto rem,Fashion,Women,Samsung,4970.08,5482.43,3801,Inactive
PROD0002544,assumenda enim,Home & Kitchen,Appliances,Sony,4396.06,4537.57,3767,Inactive
PROD0002545,quibusdam hic,Sports,Footwear,Sony,1009.8,6227.89,2001,Inactive
PROD0002546,neque neque,Grocery,Dairy,Sony,3259.79,3490.53,2780,Inactive
PROD0002547,soluta omnis,Grocery,Dairy,Generic,598.79,307.23,908,Discontinued
PROD0002548,quaerat maxime,Fashion,Shoes,Sony,2867.96,6748.72,672,Inactive
PROD0002549,sint quis,Electronics,Accessories,,3876.34,8032.27,4390,Inactive
PROD0002550,vel consectetur,Beauty,Haircare,Sony,1197.84,6122.57,4408,Inactive
PROD0002551,nulla soluta,Electronics,Accessories,Samsung,4050.05,134.78,3971,Discontinued
PROD0002552,libero nostrum,Fashion,Men,Apple,2190.46,6439.57,2449,Active
PROD0002553,omnis error,Electronics,Laptops,Apple,4668.05,4090.23,3374,Discontinued
PROD0002554,architecto enim,Electronics,Laptops,Generic,1528.06,2308.26,1714,Active
PROD0002555,commodi soluta,Home & Kitchen,Decor,Xiaomi,2552.39,2771.84,4383,Active
PROD0002556,suscipit aliquid,Grocery,Fruits,,4126.18,8835.36,3111,Active
PROD0002557,ducimus debitis,Home & Kitchen,Decor,Xiaomi,2623.1,6932.92,4943,Discontinued
PROD0002558,vero adipisci,Beauty,Makeup,Generic,947.37,3963.45,200,Inactive
PROD0002559,saepe est,Beauty,Skincare,Samsung,574.08,2916.89,1516,Discontinued
PROD0002560,illo soluta,Grocery,Dairy,Sony,1167.63,4996.17,1925,Active
PROD0002561,impedit non,Fashion,Shoes,OnePlus,380.61,8790.25,10,Active
PROD0002562,itaque repudiandae,Fashion,Shoes,LG,2527.8,633.43,1847,Discontinued
PROD0002563,dolor non,Electronics,Mobiles,Generic,1512.28,5160.69,1466,Discontinued
PROD0002564,placeat libero,Electronics,Laptops,Samsung,2239.01,9182.3,4788,Inactive
PROD0002565,ad tempora,Grocery,Dairy,,2804.71,4784.87,1214,Discontinued
PROD0002566,cum eius,Sports,Apparel,OnePlus,2728.0,8239.84,3834,Active
PROD0002567,corrupti voluptas,Beauty,Skincare,Sony,3077.15,2496.43,4121,Inactive
PROD0002568,exercitationem officiis,Grocery,Dairy,Sony,3822.2,4334.73,31,Inactive
PROD0002569,aliquam quos,Home & Kitchen,Cookware,Apple,3676.43,9347.48,1273,Active
PROD0002570,soluta vel,Beauty,Haircare,Apple,333.4,2882.42,2524,Inactive
PROD0002571,ipsam ad,Fashion,Kids,LG,2037.04,2307.7,3110,Inactive
PROD0002572,rem reprehenderit,Beauty,Skincare,,2379.74,-100.0,370,Discontinued
PROD0002573,accusamus nostrum,Beauty,Haircare,Generic,1734.45,7152.31,4801,Discontinued
PROD0002574,at illum,Electronics,Accessories,Sony,3742.41,6208.51,511,Active
PROD0002575,assumenda unde,Fashion,Kids,Sony,375.48,7603.88,1232,Discontinued
PROD0002576,quis molestiae,Grocery,Dairy,,2095.07,9266.76,1805,Active
PROD0002577,nulla iste,Electronics,Laptops,Xiaomi,2702.34,4852.44,4640,Active
PROD0002578,assumenda placeat,Fashion,Shoes,Samsung,1921.62,5037.8,4725,Discontinued
PROD0002579,dolorem ducimus,Home & Kitchen,Appliances,Apple,1021.3,4497.95,771,Active
PROD0002580,similique similique,Home & Kitchen,Appliances,OnePlus,884.2,7326.13,4642,Discontinued
PROD0002581,laboriosam dolorum,Home & Kitchen,Decor,Samsung,659.25,4529.55,512,Active
PROD0002582,porro magnam,Sports,Apparel,Xiaomi,1856.42,2096.49,2901,Active
PROD0002583,dolores magni,Electronics,Laptops,Samsung,4322.45,5834.93,3989,Inactive
PROD0002584,tempore quo,Beauty,Haircare,Sony,3192.4,1289.34,4655,Discontinued
PROD0002585,repellat officia,Home & Kitchen,Cookware,LG,4191.21,9275.17,873,Active
PROD0002586,nulla laudantium,Fashion,Men,Apple,139.93,9055.0,3065,Active
PROD0002587,doloribus et,Home & Kitchen,Furniture,LG,3841.83,9961.34,1543,Active
PROD0002588,atque consequuntur,Fashion,Women,LG,518.08,6515.88,1945,Active
PROD0002589,distinctio numquam,Beauty,Skincare,Samsung,3917.52,7409.71,2266,Inactive
PROD0002590,placeat fugit,Beauty,Makeup,LG,1276.81,6912.59,4317,Discontinued
PROD0002591,quos fugit,Grocery,Dairy,,374.57,8631.2,4029,Active
PROD0002592,laborum magni,Sports,Equipment,Generic,1658.14,2952.99,1331,Inactive
PROD0002593,neque mollitia,Fashion,Shoes,Samsung,4438.4,4299.44,4665,Discontinued
PROD0002594,nihil ad,Fashion,Men,LG,1299.81,6848.73,3049,Inactive
PROD0002595,dolor nobis,Beauty,Makeup,,702.72,137.07,2743,Discontinued
PROD0002596,vero est,Sports,Apparel,Samsung,3289.51,1613.21,1475,Discontinued
PROD0002597,laboriosam accusantium,Sports,Equipment,Xiaomi,2103.61,5036.76,3758,Discontinued
PROD0002598,dolorum totam,Grocery,Dairy,Apple,3522.72,1125.6,581,Active
PROD0002599,error occaecati,Grocery,Snacks,LG,3982.41,5067.07,4365,Inactive
PROD0002600,quas error,Sports,Equipment,Samsung,3450.82,7842.32,4917,Active
PROD0002601,excepturi magni,Fashion,Men,Sony,1169.74,7391.81,413,Inactive
PROD0002602,consectetur blanditiis,Electronics,Laptops,Xiaomi,3471.97,2318.04,1801,Active
PROD0002603,fugit doloremque,Electronics,Accessories,,1955.73,2692.21,653,Inactive
PROD0002604,quia iste,Sports,Equipment,LG,327.85,2120.52,2098,Discontinued
PROD0002605,dicta eveniet,Grocery,Dairy,Samsung,986.49,9121.51,3711,Active
PROD0002606,laborum ipsa,Home & Kitchen,Furniture,,1443.7,8563.4,2250,Active
PROD0002607,molestias ex,Beauty,Makeup,LG,4059.19,2006.09,2983,Discontinued
PROD0002608,quas saepe,Fashion,Men,Sony,1643.35,8766.24,4324,Active
PROD0002609,quam ipsa,Beauty,Skincare,Sony,449.74,6699.83,131,Discontinued
PROD0002610,tenetur adipisci,Beauty,Skincare,,4566.19,6129.65,2125,Active
PROD0002611,corporis cumque,Electronics,Accessories,,661.7,8872.05,1026,Discontinued
PROD0002612,ea iure,Beauty,Makeup,,2447.39,7171.45,3730,Active
PROD0002613,repellat aperiam,Home & Kitchen,Appliances,Apple,3244.43,5763.86,3771,Discontinued
PROD0002614,natus consequatur,Fashion,Shoes,Xiaomi,3206.92,4296.4,371,Inactive
PROD0002615,eius reprehenderit,Electronics,Mobiles,OnePlus,4671.95,3191.37,1747,Discontinued
PROD0002616,quod magni,Grocery,Vegetables,LG,1579.91,2790.67,960,Inactive
PROD0002617,voluptatibus laudantium,Home & Kitchen,Appliances,Sony,2239.26,5421.92,3189,Discontinued
PROD0002618,culpa consequatur,Sports,Footwear,Samsung,3710.59,3597.86,597,Discontinued
PROD0002619,recusandae quaerat,Sports,Apparel,,4307.78,217.71,3440,Discontinued
PROD0002620,excepturi mollitia,Electronics,Accessories,Sony,3578.17,5052.98,2795,Active
PROD0002621,dolor debitis,Grocery,Vegetables,Samsung,2695.7,6510.56,4231,Discontinued
PROD0002622,quisquam quo,Grocery,Fruits,,3380.02,6755.25,269,Inactive
PROD0002623,reprehenderit hic,Fashion,Women,OnePlus,968.26,6667.74,4396,Discontinued
PROD0002624,tenetur provident,Beauty,Haircare,,3639.54,8915.97,1151,Discontinued
PROD0002625,magnam harum,Fashion,Men,Apple,2380.03,4227.45,2801,Discontinued
PROD0002626,possimus earum,Sports,Footwear,Generic,3811.67,9988.77,943,Active
PROD0002627,reiciendis veniam,Grocery,Snacks,Sony,2598.74,9883.73,3385,Inactive
PROD0002628,magni veniam,Sports,Footwear,Generic,2013.76,334.23,2935,Discontinued
PROD0002629,suscipit repudiandae,Grocery,Snacks,Generic,1825.48,7287.14,616,Active
PROD0002630,sed iure,Fashion,Women,OnePlus,1711.31,8275.4,440,Inactive
PROD0002631,perspiciatis qui,Home & Kitchen,Decor,Sony,1059.22,4455.34,557,Discontinued
PROD0002632,vel perspiciatis,Home & Kitchen,Cookware,Samsung,2724.69,6496.6,371,Inactive
PROD0002633,vitae enim,Sports,Apparel,OnePlus,2428.42,5277.4,3109,Active
PROD0002634,voluptatem id,Electronics,Mobiles,Sony,3499.33,1933.14,2970,Discontinued
PROD0002635,officiis voluptatum,Grocery,Snacks,OnePlus,135.13,3883.13,622,Inactive
PROD0002636,totam id,Grocery,Fruits,,1948.85,9299.94,4577,Inactive
PROD0002637,voluptatum pariatur,Sports,Apparel,Sony,2080.88,1483.83,3799,Inactive
PROD0002638,architecto reiciendis,Grocery,Snacks,OnePlus,1422.58,1783.97,988,Discontinued
PROD0002639,omnis ipsam,Sports,Apparel,Generic,2243.81,2566.24,2826,Discontinued
PROD0002640,odio voluptatem,Beauty,Haircare,LG,3072.2,8709.43,385,Active
PROD0002641,ad officiis,Home & Kitchen,Appliances,Sony,873.79,8321.99,149,Active
PROD0002642,odio veniam,Beauty,Haircare,LG,984.99,5120.11,3877,Discontinued
PROD0002643,reprehenderit ipsam,Sports,Apparel,LG,2837.6,8486.04,543,Discontinued
PROD0002644,sit minus,Beauty,Skincare,,4033.21,7238.43,500,Inactive
PROD0002645,beatae provident,Grocery,Fruits,Xiaomi,2687.46,-100.0,2072,Discontinued
PROD0002646,provident inventore,Beauty,Makeup,Samsung,119.78,823.76,638,Inactive
PROD0002647,odio corrupti,Beauty,Skincare,Xiaomi,1239.06,8347.84,2283,Active
PROD0002648,alias maiores,Grocery,Vegetables,LG,402.3,1522.37,362,Discontinued
PROD0002649,incidunt impedit,Sports,Apparel,Sony,2973.06,5352.7,4578,Inactive
PROD0002650,magnam atque,Grocery,Vegetables,OnePlus,2485.33,9573.16,4716,Inactive
PROD0002651,repellendus aspernatur,Fashion,Men,Sony,1169.76,7817.91,3721,Inactive
PROD0002652,commodi repudiandae,Home & Kitchen,Appliances,Sony,1550.61,7832.75,3467,Active
PROD0002653,repellendus a,Sports,Apparel,Xiaomi,1511.54,8491.34,4981,Discontinued
PROD0002654,perferendis perspiciatis,Grocery,Snacks,Generic,1736.49,7861.77,2368,Discontinued
PROD0002655,vitae vitae,Grocery,Snacks,Sony,4988.82,3640.98,682,Discontinued
PROD0002656,placeat sequi,Home & Kitchen,Furniture,Generic,2593.54,9360.39,4905,Inactive
PROD0002657,esse qui,Fashion,Men,OnePlus,2073.33,7771.74,4365,Inactive
PROD0002658,dolore numquam,Home & Kitchen,Decor,OnePlus,3057.14,334.73,4097,Active
PROD0002659,id ipsa,Home & Kitchen,Appliances,Sony,1470.58,3196.08,2423,Discontinued
PROD0002660,accusamus perferendis,Sports,Footwear,Sony,585.14,9289.07,1587,Discontinued
PROD0002661,eius perferendis,Beauty,Skincare,OnePlus,3882.47,4152.28,4426,Inactive
PROD0002662,vitae doloremque,Electronics,Mobiles,Samsung,418.06,7084.11,2306,Discontinued
PROD0002663,harum modi,Fashion,Shoes,Apple,484.78,9667.5,475,Inactive
PROD0002664,animi quidem,Fashion,Kids,Generic,3421.97,9164.91,3223,Inactive
PROD0002665,eos sit,Sports,Equipment,Generic,2754.71,8575.61,3842,Discontinued
PROD0002666,sapiente perferendis,Electronics,Tablets,Sony,1971.22,8457.48,1420,Active
PROD0002667,libero similique,Fashion,Shoes,Generic,983.17,3830.67,4362,Active
PROD0002668,dolor a,Grocery,Snacks,Apple,2309.85,6146.24,927,Active
PROD0002669,eligendi perspiciatis,Electronics,Laptops,,2036.62,6988.32,3616,Active
PROD0002670,ratione veniam,Home & Kitchen,Appliances,,86.53,9681.74,1874,Active
PROD0002671,quae rem,Fashion,Men,LG,3532.72,7818.08,774,Active
PROD0002672,neque delectus,Beauty,Skincare,OnePlus,1851.6,6836.71,2290,Discontinued
PROD0002673,asperiores porro,Beauty,Skincare,Xiaomi,4270.64,-500.0,3728,Inactive
PROD0002674,assumenda dicta,Electronics,Accessories,LG,844.71,4482.07,3018,Active
PROD0002675,facilis quae,Grocery,Snacks,LG,2650.22,4279.87,887,Discontinued
PROD0002676,possimus quod,Beauty,Makeup,OnePlus,4397.98,4937.83,2221,Discontinued
PROD0002677,saepe reprehenderit,Electronics,Laptops,OnePlus,4845.1,2462.09,3987,Discontinued
PROD0002678,est iure,Home & Kitchen,Appliances,,1238.15,8015.86,2575,Discontinued
PROD0002679,nulla a,Beauty,Haircare,Xiaomi,2471.33,2248.52,435,Discontinued
PROD0002680,occaecati expedita,Fashion,Shoes,LG,3859.33,503.87,415,Inactive
PROD0002681,illo reprehenderit,Beauty,Makeup,Samsung,228.12,784.32,736,Inactive
PROD0002682,ab eos,Electronics,Tablets,Samsung,3907.94,1825.89,513,Active
PROD0002683,cupiditate mollitia,Beauty,Haircare,Samsung,1366.68,9801.27,4803,Discontinued
PROD0002684,eius vitae,Sports,Footwear,Apple,1544.14,5504.04,4675,Inactive
PROD0002685,magnam eius,Beauty,Skincare,Xiaomi,3124.09,4195.4,4255,Active
PROD0002686,alias temporibus,Home & Kitchen,Cookware,Generic,564.93,6644.68,3037,Inactive
PROD0002687,amet veritatis,Home & Kitchen,Furniture,Xiaomi,4751.82,5816.23,4104,Discontinued
PROD0002688,maiores similique,Fashion,Women,Samsung,4954.09,7563.86,3788,Active
PROD0002689,earum aliquid,Sports,Footwear,OnePlus,4008.15,4771.48,4955,Inactive
PROD0002690,voluptatem iusto,Grocery,Dairy,Apple,4934.98,2736.08,3494,Active
PROD0002691,quia in,Fashion,Kids,Apple,1145.05,4598.04,4849,Inactive
PROD0002692,dignissimos recusandae,Electronics,Mobiles,Samsung,899.7,422.0,704,Discontinued
PROD0002693,labore numquam,Electronics,Mobiles,Xiaomi,4466.78,3373.32,539,Active
PROD0002694,expedita repellendus,Sports,Equipment,Samsung,2361.04,999999.0,1521,Active
PROD0002695,atque occaecati,Beauty,Skincare,Xiaomi,2085.45,5757.14,2031,Discontinued
PROD0002696,veritatis architecto,Beauty,Skincare,OnePlus,2552.83,864.22,1944,Discontinued
PROD0002697,velit omnis,Fashion,Men,Generic,3387.98,5591.89,613,Active
PROD0002698,eum at,Grocery,Dairy,Sony,1224.02,6592.4,431,Active
PROD0002699,doloribus similique,Sports,Equipment,OnePlus,3022.21,405.04,352,Active
PROD0002700,numquam cumque,Fashion,Shoes,Apple,75.15,-500.0,1283,Inactive
PROD0002701,consequatur enim,Grocery,Snacks,OnePlus,4988.79,6242.2,2658,Active
PROD0002702,distinctio dicta,Sports,Equipment,Xiaomi,1863.89,6062.26,4033,Discontinued
PROD0002703,consectetur tempore,Grocery,Dairy,Sony,3099.47,8488.04,1356,Inactive
PROD0002704,distinctio voluptatem,Electronics,Mobiles,Generic,2319.79,5105.97,963,Discontinued
PROD0002705,provident debitis,Sports,Apparel,Xiaomi,4640.71,7487.92,334,Discontinued
PROD0002706,pariatur aliquam,Electronics,Accessories,Samsung,2007.74,8192.72,3103,Inactive
PROD0002707,voluptas mollitia,Fashion,Men,Apple,420.39,3442.1,2126,Active
PROD0002708,soluta natus,Fashion,Women,Xiaomi,3333.68,999999.0,4610,Active
PROD0002709,sed dolores,Electronics,Laptops,,2020.13,9464.83,843,Active
PROD0002710,saepe consequatur,Home & Kitchen,Decor,Xiaomi,1128.12,9795.42,3691,Discontinued
PROD0002711,sapiente nulla,Fashion,Men,,4063.79,5379.07,4027,Discontinued
PROD0002712,repellendus facere,Electronics,Laptops,Sony,3855.49,6826.3,2121,Inactive
PROD0002713,eaque nobis,Electronics,Accessories,LG,3748.6,3944.83,2831,Active
PROD0002714,officiis optio,Electronics,Tablets,Generic,4503.09,2321.53,3837,Active
PROD0002715,ducimus rerum,Electronics,Accessories,LG,2619.14,2475.74,1985,Active
PROD0002716,ipsam mollitia,Beauty,Skincare,Apple,4407.43,7401.7,3965,Active
PROD0002717,minus dolorem,Home & Kitchen,Cookware,,3496.13,8650.42,3430,Inactive
PROD0002718,totam dolores,Beauty,Makeup,Xiaomi,2486.83,6646.79,3208,Active
PROD0002719,iste consequatur,Beauty,Makeup,Apple,3238.51,1549.11,767,Inactive
PROD0002720,molestias modi,Fashion,Men,Xiaomi,3120.08,2324.86,575,Discontinued
PROD0002721,aliquid libero,Sports,Apparel,Xiaomi,3867.94,4826.19,4315,Inactive
PROD0002722,autem quo,Beauty,Haircare,Xiaomi,4579.54,3178.33,3521,Discontinued
PROD0002723,molestias excepturi,Sports,Footwear,OnePlus,1415.46,8311.74,1375,Discontinued
PROD0002724,perspiciatis ad,Grocery,Snacks,Generic,3558.08,943.39,2789,Inactive
PROD0002725,beatae ipsum,Fashion,Women,Xiaomi,860.7,6846.1,293,Inactive
PROD0002726,aliquid eum,Sports,Footwear,LG,133.8,6843.14,4736,Active
PROD0002727,quod animi,Fashion,Men,Samsung,3294.2,518.06,430,Active
PROD0002728,delectus facilis,Sports,Apparel,Generic,4267.35,5485.35,3701,Active
PROD0002729,suscipit beatae,Beauty,Skincare,Samsung,4558.73,4445.13,4010,Discontinued
PROD0002730,provident delectus,Fashion,Men,Apple,2210.76,7776.72,4395,Active
PROD0002731,dolor deserunt,Electronics,Accessories,Samsung,4178.31,8521.69,2362,Discontinued
PROD0002732,quaerat deserunt,Beauty,Makeup,LG,292.24,7069.57,2408,Inactive
PROD0002733,non ipsa,Sports,Apparel,Xiaomi,1024.04,7464.6,1748,Inactive
PROD0002734,inventore minus,Home & Kitchen,Cookware,,1807.12,5147.36,667,Discontinued
PROD0002735,libero illo,Beauty,Skincare,Generic,1532.27,8252.69,4840,Discontinued
PROD0002736,esse laboriosam,Home & Kitchen,Furniture,Sony,89.54,1314.07,348,Active
PROD0002737,accusantium ipsam,Sports,Equipment,LG,713.05,2695.43,947,Inactive
PROD0002738,eos pariatur,Fashion,Women,,4088.27,1455.47,146,Inactive
PROD0002739,minima dolore,Fashion,Shoes,Apple,1217.4,9797.76,3218,Discontinued
PROD0002740,iste ad,Sports,Footwear,OnePlus,2128.99,5139.87,3423,Inactive
PROD0002741,corporis nihil,Fashion,Women,Xiaomi,4681.91,3391.35,3876,Inactive
PROD0002742,similique illum,Fashion,Women,Apple,336.92,410.48,1758,Discontinued
PROD0002743,similique veniam,Electronics,Tablets,,3415.63,6274.49,2305,Active
PROD0002744,beatae omnis,Fashion,Women,Xiaomi,851.35,3068.36,1003,Discontinued
PROD0002745,beatae soluta,Electronics,Laptops,LG,628.01,7221.05,1079,Inactive
PROD0002746,quod natus,Home & Kitchen,Decor,Xiaomi,2404.62,3698.87,3510,Discontinued
PROD0002747,cupiditate voluptas,Electronics,Accessories,OnePlus,4542.58,285.67,4132,Inactive
PROD0002748,tempora nisi,Fashion,Shoes,OnePlus,2499.65,5638.17,2502,Active
PROD0002749,vero ipsum,Fashion,Men,Xiaomi,2434.87,850.89,4768,Active
PROD0002750,perspiciatis similique,Beauty,Makeup,OnePlus,970.38,938.48,825,Inactive
PROD0002751,beatae eligendi,Sports,Footwear,Generic,4957.31,1403.69,2228,Active
PROD0002752,architecto molestias,Electronics,Accessories,LG,2974.06,5953.83,2252,Discontinued
PROD0002753,totam quam,Grocery,Fruits,Samsung,4632.51,8444.91,2665,Inactive
PROD0002754,iusto omnis,Electronics,Tablets,LG,1988.65,6376.04,320,Active
PROD0002755,nihil iusto,Fashion,Kids,Sony,2433.35,9750.73,3280,Discontinued
PROD0002756,nemo ratione,Grocery,Snacks,Apple,3114.69,8528.55,1625,Discontinued
PROD0002757,magni libero,Grocery,Fruits,,2765.46,8686.6,1077,Inactive
PROD0002758,sit odio,Sports,Equipment,OnePlus,2318.14,1192.95,1620,Inactive
PROD0002759,laudantium porro,Electronics,Tablets,OnePlus,3382.99,7740.05,1534,Inactive
PROD0002760,veritatis labore,Fashion,Men,OnePlus,4428.23,908.12,4741,Active
PROD0002761,voluptatibus totam,Grocery,Snacks,OnePlus,1900.39,4969.09,657,Inactive
PROD0002762,dicta quam,Sports,Footwear,OnePlus,4525.2,8822.99,4250,Active
PROD0002763,explicabo molestiae,Fashion,Women,OnePlus,3956.28,2349.48,3365,Active
PROD0002764,ab itaque,Grocery,Fruits,Samsung,2306.71,858.34,645,Inactive
PROD0002765,in cupiditate,Electronics,Tablets,,1937.82,7286.92,3117,Inactive
PROD0002766,laborum quo,Electronics,Mobiles,LG,3629.56,6233.66,1391,Discontinued
PROD0002767,hic delectus,Home & Kitchen,Cookware,Apple,2398.37,9502.64,4466,Discontinued
PROD0002768,autem culpa,Electronics,Laptops,Generic,4414.66,8977.74,1723,Inactive
PROD0002769,error quod,Electronics,Laptops,Xiaomi,4357.42,3105.62,4728,Active
PROD0002770,incidunt nulla,Sports,Apparel,Apple,980.91,8370.38,4194,Active
PROD0002771,doloribus ut,Electronics,Mobiles,Samsung,4715.1,4899.11,2313,Inactive
PROD0002772,nisi possimus,Sports,Equipment,Apple,2080.04,7217.1,3508,Discontinued
PROD0002773,reprehenderit corrupti,Electronics,Tablets,Sony,3231.8,451.1,382,Discontinued
PROD0002774,velit ad,Fashion,Shoes,Generic,3199.31,5348.39,4886,Discontinued
PROD0002775,temporibus incidunt,Sports,Apparel,OnePlus,2031.48,3448.26,1668,Active
